epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
80,43494.2,0.84641,0.87709,1.18867,1.47312,0.8291,0.77141,0.85178,0.6464,0.88598,0.73914,1.15837,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,43958.4,0.83306,0.87157,1.18283,1.47408,0.82845,0.77184,0.85177,0.64663,0.88577,0.7388,1.15822,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,44501.1,0.83684,0.87282,1.18503,1.46313,0.82753,0.77447,0.8521,0.64659,0.88543,0.73805,1.15805,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,45037,0.83702,0.86674,1.18157,1.45998,0.82935,0.77295,0.85221,0.64689,0.88535,0.73774,1.15777,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,45571.8,0.83456,0.86126,1.18166,1.44882,0.82783,0.774,0.85212,0.64669,0.88501,0.73719,1.15751,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,46106.4,0.83129,0.86044,1.17983,1.44659,0.82737,0.77408,0.85216,0.64706,0.8846,0.73658,1.15714,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,46643.4,0.82511,0.85056,1.17583,1.44281,0.82632,0.77474,0.85236,0.64746,0.88451,0.73601,1.15699,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,47180.2,0.8269,0.84712,1.17652,1.4382,0.82412,0.77645,0.85238,0.64788,0.88442,0.73533,1.15697,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,47717.4,0.82398,0.84232,1.171,1.42819,0.82278,0.77865,0.85255,0.648,0.8843,0.73479,1.1569,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,48254.4,0.81675,0.83139,1.1702,1.42709,0.82296,0.77883,0.85284,0.64843,0.88426,0.73416,1.15683,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,48792.3,0.82164,0.83288,1.17252,1.42105,0.82492,0.77726,0.85281,0.64837,0.88418,0.73352,1.15667,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,49345.2,0.7635,0.6645,1.12606,1.49334,0.82027,0.783,0.85286,0.64844,0.88412,0.73271,1.1566,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,49880.6,0.75186,0.64184,1.1161,1.44655,0.82037,0.78342,0.85313,0.64899,0.88393,0.73183,1.15649,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,50415.7,0.74755,0.63573,1.11316,1.43479,0.82136,0.78349,0.85353,0.64928,0.88363,0.73093,1.15629,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,50948.5,0.74071,0.62832,1.10914,1.42207,0.82286,0.78245,0.85357,0.64994,0.88352,0.72981,1.15627,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,51482.3,0.73473,0.61888,1.10237,1.4155,0.82396,0.78134,0.8538,0.65022,0.88348,0.72893,1.15629,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,52015.5,0.73253,0.61755,1.1026,1.40581,0.82415,0.78089,0.85397,0.65035,0.88314,0.72823,1.15606,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,52546.4,0.72756,0.60927,1.09796,1.39885,0.82424,0.78105,0.85409,0.65086,0.88277,0.72744,1.15585,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,53079.2,0.72684,0.60775,1.09896,1.39936,0.82476,0.78062,0.85431,0.6511,0.88262,0.72667,1.15575,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,53624.8,0.71942,0.60017,1.09293,1.38596,0.82478,0.7807,0.85483,0.65168,0.88241,0.72605,1.15571,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,54174.3,0.71883,0.59604,1.09135,1.38188,0.82548,0.78061,0.85486,0.65199,0.88235,0.72547,1.15576,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
