epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
78,32529.5,0.81785,0.85332,1.16127,1.11498,0.81693,0.76513,0.83676,0.63495,0.89456,0.75282,1.15867,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,32957.2,0.81884,0.85219,1.16159,1.11432,0.81707,0.76616,0.83672,0.63496,0.89421,0.75207,1.15831,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,33369.9,0.8188,0.84971,1.16171,1.11135,0.81716,0.76507,0.83669,0.63501,0.89417,0.75154,1.15816,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,33793.8,0.80677,0.84176,1.15618,1.10967,0.81692,0.7667,0.83703,0.63512,0.89405,0.75105,1.15812,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,34208.5,0.81113,0.84046,1.158,1.10576,0.81732,0.76671,0.83715,0.63517,0.89421,0.75055,1.15827,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,34631.5,0.80963,0.83697,1.15485,1.10268,0.81868,0.7671,0.83712,0.63537,0.8943,0.74986,1.15832,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,35052.8,0.80629,0.83057,1.15331,1.09864,0.81831,0.76737,0.83728,0.6353,0.89432,0.74943,1.1582,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,35476.1,0.80108,0.8308,1.1517,1.09557,0.81731,0.76915,0.83723,0.63546,0.89451,0.74924,1.15839,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,35899,0.79802,0.822,1.14894,1.09564,0.81879,0.76825,0.83739,0.6357,0.89443,0.7489,1.15821,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,36313.2,0.80019,0.81936,1.14906,1.09003,0.81868,0.76809,0.83744,0.63598,0.89438,0.74866,1.15809,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,36739.8,0.79631,0.81508,1.14468,1.08776,0.81755,0.76834,0.83745,0.63607,0.89459,0.74848,1.15825,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,37164.9,0.78984,0.80292,1.14268,1.08378,0.82012,0.76641,0.83763,0.6359,0.89461,0.74834,1.15821,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,37590.3,0.7918,0.80306,1.14377,1.07935,0.82001,0.76639,0.83786,0.63613,0.8949,0.74809,1.15842,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,38021.8,0.74052,0.63108,1.10251,1.08231,0.82007,0.76618,0.83799,0.63601,0.89487,0.74756,1.15838,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,38408.6,0.72671,0.61268,1.09248,0.99901,0.82064,0.76619,0.83779,0.63613,0.89482,0.74701,1.15829,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,38790.1,0.72131,0.60455,1.08691,0.98337,0.82151,0.7657,0.83798,0.63652,0.895,0.74651,1.15847,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,39180,0.71362,0.59659,1.08274,0.97209,0.82283,0.76579,0.83829,0.63656,0.89516,0.74601,1.1586,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,39584.1,0.71086,0.5862,1.0792,0.96107,0.82515,0.7646,0.83827,0.63665,0.8953,0.74551,1.15875,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,40077.5,0.70727,0.58255,1.07873,0.95691,0.82521,0.76469,0.83836,0.6371,0.8953,0.74498,1.15877,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,40581.3,0.70135,0.57353,1.07372,0.95247,0.82645,0.76174,0.83818,0.63727,0.89522,0.74444,1.15863,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,41090,0.70059,0.5724,1.0728,0.95058,0.82675,0.76235,0.83804,0.63709,0.89528,0.7442,1.15878,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,41595.1,0.6924,0.56756,1.06888,0.9454,0.82592,0.76356,0.83811,0.63725,0.89536,0.74388,1.15898,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,42096.2,0.69229,0.56141,1.06661,0.94257,0.8255,0.7627,0.83798,0.63723,0.89547,0.74353,1.15907,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
