epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
65,57775.2,0.79839,0.75057,0.01021,0.85336,0.82449,0.89566,0.73188,0.78077,0.63058,0.01262,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,58991.8,0.79378,0.73393,0.01009,0.8525,0.82663,0.8957,0.73191,0.78067,0.63021,0.01262,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,59987.1,0.78597,0.72761,0.00989,0.85785,0.82314,0.89578,0.7326,0.77981,0.63014,0.01258,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,60951,0.78971,0.72398,0.00999,0.8543,0.82798,0.89596,0.73301,0.78006,0.62921,0.01259,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,61879.1,0.77703,0.71705,0.00995,0.8512,0.83009,0.8955,0.73293,0.77962,0.62986,0.01259,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,62839.1,0.77752,0.70146,0.00983,0.8538,0.82828,0.89515,0.73285,0.77951,0.62958,0.0126,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,63957.9,0.77161,0.69551,0.00977,0.85462,0.83126,0.89578,0.73333,0.77956,0.63012,0.0126,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,64837.2,0.76033,0.68037,0.00962,0.85669,0.82573,0.89551,0.73345,0.77982,0.62878,0.0126,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,65805.7,0.75687,0.67384,0.00953,0.86116,0.82252,0.89558,0.73376,0.77999,0.62771,0.01261,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,66706.2,0.75113,0.66437,0.00944,0.86029,0.82637,0.89577,0.73411,0.77936,0.6282,0.01259,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,67596,0.74691,0.65569,0.00937,0.86191,0.82324,0.8958,0.7343,0.77945,0.62775,0.01259,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,68467.4,0.74305,0.64743,0.0094,0.86282,0.8244,0.89638,0.73502,0.77951,0.62628,0.0126,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,69332.1,0.73595,0.64276,0.00926,0.85584,0.83108,0.8962,0.73517,0.77901,0.62742,0.01258,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,70198.6,0.72988,0.63142,0.00921,0.85716,0.82903,0.89597,0.73482,0.77889,0.62692,0.01258,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,71065.4,0.73025,0.62428,0.0091,0.85479,0.83303,0.89643,0.7357,0.77931,0.62453,0.01259,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,71930.1,0.71873,0.62409,0.00894,0.85921,0.82914,0.89621,0.73574,0.77822,0.62632,0.01258,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,72794.8,0.71503,0.61686,0.00888,0.8594,0.82712,0.89614,0.73599,0.77812,0.62597,0.01257,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,73659.1,0.71379,0.60819,0.00895,0.85599,0.83026,0.89609,0.73598,0.77812,0.62586,0.01257,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,74522,0.7069,0.6022,0.00889,0.85847,0.82654,0.8961,0.73652,0.77771,0.62628,0.01256,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,75388.5,0.69967,0.5906,0.00878,0.85724,0.82839,0.89594,0.73645,0.77731,0.62735,0.01255,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,76250.8,0.69635,0.58478,0.00871,0.84609,0.84018,0.89576,0.73638,0.77712,0.62806,0.01255,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,77113.9,0.69134,0.57665,0.0086,0.84946,0.8385,0.89592,0.73649,0.77745,0.62749,0.01255,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,77975.1,0.68587,0.57293,0.00857,0.84466,0.84336,0.89566,0.7363,0.77687,0.62872,0.01252,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,78838.3,0.67764,0.55743,0.00841,0.85441,0.83269,0.89554,0.73649,0.7777,0.62737,0.01255,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
