epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
57,9931.49,1.15771,1.41587,0.01445,0.77201,0.68124,0.7586,0.55738,1.08731,1.04866,0.01841,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,10105.5,1.148,1.41178,0.01435,0.77609,0.67793,0.75915,0.55829,1.08468,1.0488,0.01838,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,10279.8,1.1568,1.40582,0.01447,0.77929,0.67499,0.75939,0.55926,1.08454,1.04727,0.01838,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,10449,1.14844,1.39257,0.01427,0.77612,0.67837,0.75992,0.55997,1.08306,1.04666,0.01834,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,10615.8,1.14566,1.38937,0.01417,0.77582,0.67899,0.75996,0.56001,1.08361,1.04435,0.01833,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,10783.2,1.14597,1.38569,0.01425,0.77861,0.68102,0.76041,0.56059,1.08266,1.0436,0.01827,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,10959,1.13622,1.37402,0.01424,0.77308,0.68291,0.76026,0.5601,1.08191,1.04347,0.01827,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,11133.5,1.13649,1.36845,0.01412,0.77525,0.68172,0.76061,0.56026,1.08181,1.04283,0.0183,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,11303.2,1.13563,1.36017,0.01411,0.77744,0.68457,0.76184,0.56118,1.08095,1.04211,0.01825,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,11469.9,1.12942,1.34786,0.01396,0.76644,0.69212,0.76177,0.56135,1.08034,1.04267,0.01825,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,11645.4,1.12335,1.34747,0.01394,0.76856,0.68925,0.76187,0.56152,1.07919,1.04082,0.0182,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,11820.5,1.12454,1.34693,0.01383,0.76918,0.68945,0.7625,0.56291,1.07717,1.04175,0.01817,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,11986.9,1.12693,1.33845,0.01395,0.7709,0.68777,0.76302,0.56309,1.07628,1.04213,0.01815,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,12161.5,1.11466,1.32699,0.01376,0.77704,0.68662,0.76333,0.56316,1.07551,1.04189,0.01813,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,12335.8,1.10938,1.32987,0.01372,0.78147,0.68461,0.76398,0.56398,1.07553,1.04015,0.01813,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,12502.5,1.11254,1.33207,0.01363,0.77999,0.68744,0.76424,0.56413,1.07477,1.0401,0.0181,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,12671.6,1.11261,1.31319,0.01366,0.77783,0.68742,0.76384,0.56453,1.07348,1.04054,0.01807,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,12847.7,1.11003,1.31173,0.01362,0.78183,0.68726,0.7642,0.56474,1.07353,1.03988,0.01808,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,13025.5,1.10289,1.30147,0.01353,0.78359,0.68725,0.76427,0.56515,1.07322,1.04015,0.0181,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,13192.4,1.10441,1.29608,0.0135,0.7798,0.68955,0.76394,0.56521,1.07215,1.04116,0.01807,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,13361.5,1.10238,1.28553,0.01343,0.78477,0.68546,0.76451,0.56576,1.0722,1.03988,0.01807,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,13536.2,1.09581,1.29075,0.01347,0.78212,0.68767,0.76504,0.56614,1.07223,1.039,0.01806,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,13712.6,1.08934,1.26947,0.0133,0.78147,0.68587,0.76408,0.56535,1.07186,1.03915,0.01805,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,13886.8,1.08286,1.27703,0.01325,0.78048,0.68744,0.76484,0.56592,1.07099,1.03926,0.01804,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,14053.9,1.08278,1.26186,0.01322,0.78204,0.688,0.76498,0.56599,1.07091,1.03956,0.01804,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,14224.3,1.08672,1.24881,0.01323,0.78156,0.6893,0.76482,0.56626,1.07114,1.03883,0.01804,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,14400.9,1.08428,1.25797,0.01326,0.77976,0.69156,0.76513,0.56648,1.07146,1.038,0.01804,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,14576.1,1.07661,1.24083,0.0131,0.7845,0.68767,0.76516,0.56668,1.07139,1.03729,0.01802,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,14748,1.0718,1.23886,0.01299,0.78575,0.68573,0.76579,0.56728,1.07192,1.03502,0.01804,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,14923.6,1.06741,1.22683,0.013,0.7823,0.68877,0.76584,0.56742,1.07175,1.03517,0.01804,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,15090,1.06181,1.2178,0.01295,0.78172,0.68835,0.76617,0.56761,1.07259,1.03326,0.01804,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,15265.7,1.07066,1.21625,0.01289,0.77911,0.69026,0.76565,0.56724,1.0719,1.03406,0.01802,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,15431.5,1.06367,1.21227,0.01281,0.78074,0.68936,0.76603,0.56743,1.07189,1.03371,0.01802,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,15604.4,1.0611,1.20614,0.01288,0.78801,0.68461,0.76601,0.56735,1.07206,1.03368,0.01802,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,15780.5,1.03377,0.95209,0.015,0.78412,0.68882,0.7664,0.56765,1.07171,1.03289,0.01802,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,15953.1,1.00688,0.90482,0.01427,0.78039,0.68996,0.76642,0.56793,1.07187,1.03176,0.01801,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,16132.2,1.00612,0.88404,0.01422,0.78469,0.68703,0.76651,0.5679,1.07104,1.03302,0.01799,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,16304.8,0.99193,0.87142,0.01399,0.78403,0.68743,0.76649,0.56823,1.07122,1.03232,0.01799,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,16477.7,0.99227,0.8559,0.01386,0.78483,0.68732,0.76643,0.56791,1.07161,1.03141,0.018,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,16648.5,0.98274,0.85114,0.01371,0.79517,0.68154,0.76661,0.56823,1.07107,1.03099,0.01798,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,16813.7,0.97738,0.84522,0.01367,0.77739,0.69342,0.76675,0.56861,1.07132,1.03003,0.01798,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,16983.9,0.97301,0.83474,0.01351,0.78333,0.68764,0.76673,0.56861,1.07097,1.03062,0.01798,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,17156.4,0.97144,0.82686,0.01354,0.78202,0.68892,0.76653,0.5687,1.07073,1.03134,0.01797,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,17326.9,0.96768,0.8206,0.01332,0.78881,0.68324,0.76655,0.56911,1.0715,1.03057,0.01798,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
