epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
91,51378.3,0.75289,0.64452,1.10987,1.41105,0.82094,0.75313,0.83571,0.6332,0.89987,0.74658,1.16469,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,52049,0.73762,0.62408,1.0991,1.26584,0.8222,0.75338,0.83593,0.63316,0.89971,0.746,1.16459,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,52709,0.73212,0.61543,1.09406,1.23337,0.82445,0.7514,0.83554,0.6332,0.89958,0.74539,1.16466,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,53365.3,0.72636,0.60812,1.09045,1.18434,0.82337,0.75398,0.83585,0.63348,0.8995,0.74506,1.16462,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,54021.8,0.72195,0.59802,1.08692,1.16265,0.8207,0.75634,0.83585,0.63366,0.89929,0.74469,1.1644,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,54688.8,0.72043,0.5955,1.08761,1.1391,0.82297,0.75572,0.83587,0.63376,0.89921,0.74416,1.16442,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,55218.3,0.71345,0.58455,1.08109,1.12491,0.8236,0.75614,0.83603,0.63387,0.89905,0.74394,1.16434,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,55680.9,0.71249,0.58314,1.0801,1.0954,0.82309,0.75664,0.83626,0.63408,0.89911,0.74365,1.16438,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,56130.5,0.70496,0.57697,1.07683,1.07835,0.8243,0.75572,0.83626,0.63412,0.89901,0.74311,1.16435,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,56566.5,0.70397,0.56863,1.07328,1.08779,0.82354,0.75679,0.83623,0.63423,0.8991,0.74281,1.16444,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
