epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,5182.48,1.1103,0.84633,0.01527,0.74229,0.66001,0.74788,0.39755,1.66388,1.22265,0.03662,0.0002971,0.0002971,0.0002971
144,5218.67,1.0996,0.8145,0.01529,0.6958,0.72114,0.74593,0.39218,1.68497,1.22162,0.03759,0.00029215,0.00029215,0.00029215
145,5255.26,1.11904,0.82871,0.01567,0.70807,0.70321,0.74738,0.4002,1.66617,1.23569,0.03725,0.0002872,0.0002872,0.0002872
146,5291.5,1.11928,0.83437,0.01568,0.74922,0.66438,0.75389,0.39844,1.67978,1.22995,0.03759,0.00028225,0.00028225,0.00028225
147,5327.6,1.08457,0.79193,0.01499,0.70199,0.72845,0.74697,0.40232,1.65978,1.19011,0.03735,0.0002773,0.0002773,0.0002773
148,5363.64,1.08761,0.77964,0.01499,0.73286,0.66576,0.73545,0.38642,1.67774,1.27919,0.03843,0.00027235,0.00027235,0.00027235
149,5399.44,1.10108,0.80113,0.01496,0.70767,0.70627,0.74252,0.39806,1.66917,1.19947,0.03722,0.0002674,0.0002674,0.0002674
150,5435.07,1.10302,0.82141,0.01484,0.72416,0.69611,0.74594,0.39276,1.7055,1.21398,0.03805,0.00026245,0.00026245,0.00026245
151,5471.19,1.0952,0.7998,0.01492,0.70586,0.69722,0.74946,0.38796,1.72489,1.24161,0.03866,0.0002575,0.0002575,0.0002575
152,5506.46,1.05939,0.77775,0.01455,0.65434,0.7282,0.73611,0.39651,1.6547,1.22826,0.03752,0.00025255,0.00025255,0.00025255
153,5542.49,1.0882,0.79921,0.01477,0.72172,0.65867,0.73651,0.39926,1.68461,1.25752,0.03784,0.0002476,0.0002476,0.0002476
154,5578.83,1.05854,0.78047,0.0146,0.70263,0.74744,0.75952,0.40608,1.71822,1.18138,0.03963,0.00024265,0.00024265,0.00024265
155,5614.73,1.07126,0.76731,0.01439,0.6858,0.74589,0.74871,0.40432,1.65644,1.20098,0.03654,0.0002377,0.0002377,0.0002377
156,5650.56,1.05859,0.7616,0.01416,0.73518,0.69375,0.74342,0.39424,1.68847,1.24133,0.03792,0.00023275,0.00023275,0.00023275
157,5686.53,1.06874,0.76502,0.01478,0.77515,0.6662,0.76262,0.40611,1.67611,1.22333,0.03784,0.0002278,0.0002278,0.0002278
158,5722.46,1.04804,0.76302,0.0145,0.74719,0.69796,0.75964,0.40825,1.66715,1.23967,0.03753,0.00022285,0.00022285,0.00022285
159,5758.41,1.04806,0.75451,0.01457,0.69175,0.74772,0.76096,0.41865,1.66541,1.20105,0.03719,0.0002179,0.0002179,0.0002179
160,5795.19,1.02595,0.73497,0.01385,0.7292,0.70897,0.76103,0.40491,1.68721,1.23811,0.03761,0.00021295,0.00021295,0.00021295
161,5831.23,1.05566,0.75472,0.01442,0.70788,0.68667,0.74356,0.40307,1.65133,1.26237,0.03698,0.000208,0.000208,0.000208
162,5867.17,1.03444,0.74632,0.01424,0.70569,0.70862,0.74737,0.40609,1.67592,1.21869,0.03754,0.00020305,0.00020305,0.00020305
163,5903.32,1.05569,0.73332,0.01471,0.71331,0.73416,0.76284,0.41179,1.68189,1.18789,0.03711,0.0001981,0.0001981,0.0001981
164,5939.24,1.034,0.75632,0.01439,0.68648,0.74289,0.76353,0.4181,1.66304,1.1835,0.03743,0.00019315,0.00019315,0.00019315
165,5975.3,1.03648,0.75012,0.01411,0.75506,0.68995,0.7495,0.40943,1.67728,1.27682,0.0378,0.0001882,0.0001882,0.0001882
166,6011.21,1.01971,0.75345,0.01397,0.76334,0.69444,0.75327,0.40476,1.67256,1.24323,0.038,0.00018325,0.00018325,0.00018325
167,6047.06,1.04227,0.73061,0.01448,0.76199,0.66131,0.74808,0.411,1.63765,1.22546,0.03647,0.0001783,0.0001783,0.0001783
168,6083.22,1.03476,0.71197,0.01414,0.71469,0.70772,0.76244,0.40318,1.68742,1.23414,0.03773,0.00017335,0.00017335,0.00017335
169,6119.21,1.01566,0.71553,0.01393,0.71658,0.71068,0.7631,0.40102,1.69997,1.26506,0.03792,0.0001684,0.0001684,0.0001684
170,6155.17,1.0115,0.7176,0.01386,0.78208,0.70309,0.78663,0.42275,1.66323,1.20209,0.03723,0.00016345,0.00016345,0.00016345
171,6192.01,1.00982,0.73269,0.01366,0.73241,0.70146,0.75242,0.40766,1.63596,1.2762,0.03636,0.0001585,0.0001585,0.0001585
172,6227.92,0.99941,0.69951,0.01358,0.74557,0.69911,0.74976,0.40765,1.66359,1.27181,0.03693,0.00015355,0.00015355,0.00015355
173,6263.83,0.99997,0.69554,0.01377,0.78601,0.68046,0.74596,0.40311,1.72117,1.25,0.03841,0.0001486,0.0001486,0.0001486
174,6299.53,1.00301,0.69927,0.01366,0.80882,0.62735,0.75218,0.39996,1.68257,1.24343,0.03717,0.00014365,0.00014365,0.00014365
175,6335.42,0.99371,0.71185,0.01349,0.71742,0.72918,0.75725,0.41425,1.67118,1.25407,0.03718,0.0001387,0.0001387,0.0001387
176,6371.26,0.99453,0.71429,0.01352,0.70393,0.72655,0.75631,0.41423,1.67999,1.21466,0.03765,0.00013375,0.00013375,0.00013375
177,6407.42,1.00088,0.70384,0.01353,0.74394,0.69411,0.75981,0.41327,1.66448,1.20836,0.03721,0.0001288,0.0001288,0.0001288
178,6444.2,0.98623,0.69612,0.01358,0.74594,0.6991,0.76067,0.41338,1.701,1.1636,0.03801,0.00012385,0.00012385,0.00012385
179,6480.95,0.99548,0.69375,0.01357,0.75384,0.67463,0.7522,0.40637,1.68384,1.2111,0.03723,0.0001189,0.0001189,0.0001189
180,6516.59,0.98494,0.70027,0.01332,0.72516,0.70626,0.75302,0.4093,1.66649,1.25635,0.03645,0.00011395,0.00011395,0.00011395
181,6552.17,0.97541,0.68127,0.01334,0.7262,0.70377,0.75544,0.40739,1.69346,1.22617,0.03781,0.000109,0.000109,0.000109
