epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
71,21860.3,0.82908,0.74424,0.00993,0.84613,0.80419,0.87104,0.69941,0.85701,0.71307,0.01385,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,22198.1,0.82185,0.73624,0.00984,0.84816,0.80419,0.87149,0.70035,0.85722,0.71265,0.01385,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,22529.7,0.81633,0.73324,0.00965,0.84682,0.80753,0.87128,0.70002,0.85759,0.71292,0.01385,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,22855.8,0.81595,0.72401,0.00963,0.85074,0.80213,0.87117,0.70021,0.85772,0.71294,0.01385,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,23170,0.80605,0.70903,0.00952,0.85155,0.80029,0.87067,0.69969,0.85793,0.71405,0.01385,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,23473.6,0.79691,0.70581,0.00951,0.84629,0.80532,0.87105,0.70032,0.85798,0.71392,0.01385,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,23812.2,0.79453,0.69945,0.00943,0.84728,0.80466,0.87097,0.70034,0.85765,0.71586,0.01384,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,24155.8,0.78965,0.69074,0.00938,0.85376,0.79715,0.87003,0.70001,0.85854,0.71547,0.01386,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,24488.9,0.78811,0.6825,0.00927,0.85424,0.79494,0.86961,0.69999,0.85839,0.7171,0.01383,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,24826.3,0.78621,0.67296,0.00925,0.8515,0.79748,0.86924,0.70006,0.8594,0.71463,0.01386,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,25174.6,0.7725,0.66803,0.00913,0.84059,0.81003,0.8689,0.69948,0.85913,0.71522,0.01385,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,25523.5,0.7729,0.66593,0.00917,0.84196,0.8063,0.86922,0.69971,0.85932,0.71703,0.01385,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,25861.7,0.76969,0.65724,0.00902,0.85166,0.79685,0.86939,0.69951,0.85947,0.71726,0.01383,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,26175.6,0.76545,0.6509,0.00899,0.85195,0.79563,0.86953,0.69981,0.85972,0.71766,0.01383,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,26487.9,0.76037,0.63779,0.00901,0.83996,0.8069,0.86962,0.7,0.85981,0.71825,0.01383,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,26810.6,0.75323,0.63102,0.00883,0.8502,0.79771,0.86926,0.70019,0.8599,0.72077,0.01384,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,27153.5,0.75277,0.62908,0.00882,0.84465,0.80015,0.86838,0.69963,0.85997,0.72408,0.01384,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,27460.2,0.7482,0.61714,0.00873,0.84512,0.79868,0.86818,0.69956,0.86043,0.72521,0.01384,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,27746.7,0.73822,0.60609,0.00861,0.84828,0.79816,0.86843,0.69981,0.86089,0.72488,0.01385,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,28044.9,0.73891,0.59975,0.00864,0.84929,0.7987,0.86885,0.70032,0.86115,0.72417,0.01385,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,28361,0.63981,0.35106,0.0086,0.85208,0.79372,0.8683,0.69988,0.86133,0.72727,0.01386,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,28671.4,0.62804,0.33584,0.00824,0.8533,0.7913,0.8686,0.70017,0.86147,0.72846,0.01386,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
