epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
76,30117,0.84351,0.88224,1.16768,1.34722,0.8226,0.781,0.85515,0.65246,0.88215,0.72685,1.13202,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,30457.5,0.84584,0.87778,1.16739,1.33744,0.82258,0.78086,0.85526,0.65272,0.88206,0.72631,1.1319,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,30796.2,0.84281,0.87112,1.16462,1.3333,0.82197,0.78176,0.85529,0.65299,0.88198,0.72581,1.13175,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,31131.8,0.84304,0.86858,1.16355,1.32714,0.82284,0.78232,0.85553,0.65304,0.88195,0.72501,1.13171,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,31467.7,0.84213,0.8661,1.16471,1.32316,0.82375,0.7817,0.85553,0.65321,0.88186,0.72451,1.13166,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,31808.8,0.83037,0.85808,1.15879,1.32328,0.82514,0.781,0.85577,0.65298,0.88179,0.72395,1.13157,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,32146.3,0.83589,0.85919,1.16128,1.31367,0.82534,0.7822,0.85562,0.65301,0.8816,0.72373,1.13141,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,32486.4,0.83303,0.85483,1.1587,1.31041,0.82386,0.78363,0.85565,0.65318,0.8815,0.72317,1.13126,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,32823.1,0.8301,0.85146,1.15746,1.3076,0.8252,0.78129,0.85573,0.65321,0.88138,0.72263,1.13111,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,33164.4,0.82601,0.84845,1.15641,1.30149,0.8253,0.78284,0.85597,0.65359,0.88148,0.72218,1.13109,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,33508.4,0.82062,0.8387,1.15164,1.29469,0.82478,0.78369,0.8562,0.65338,0.88128,0.72184,1.13094,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,33886.8,0.82241,0.83522,1.15109,1.29637,0.82273,0.78514,0.85639,0.65367,0.88133,0.72144,1.13095,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,34353.8,0.82006,0.83307,1.14766,1.28788,0.82215,0.786,0.85636,0.65379,0.88126,0.7209,1.13091,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,34804.1,0.81132,0.82168,1.14508,1.28409,0.82185,0.78649,0.8564,0.6539,0.88105,0.72022,1.13065,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,35231,0.81645,0.82157,1.14826,1.2796,0.82091,0.78759,0.85662,0.65417,0.88106,0.7199,1.13054,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,36108.5,0.75841,0.66034,1.10424,1.39244,0.82231,0.78628,0.85696,0.65423,0.8809,0.71907,1.13029,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,38710.2,0.7483,0.64204,1.09576,1.3428,0.82208,0.78615,0.8569,0.65418,0.88072,0.71858,1.13018,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,39188.3,0.74265,0.63506,1.09094,1.3336,0.82257,0.78527,0.85693,0.6549,0.88059,0.71776,1.13002,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,39642.9,0.73575,0.62556,1.08726,1.3255,0.82448,0.78411,0.857,0.65513,0.88058,0.71707,1.13003,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,40088.6,0.73377,0.61809,1.08452,1.31531,0.82379,0.78376,0.85705,0.6554,0.88053,0.71657,1.12989,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,40539.1,0.7291,0.61535,1.08331,1.31083,0.82398,0.78363,0.85716,0.65553,0.88032,0.71588,1.12972,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,40976.5,0.72421,0.6069,1.07846,1.30269,0.82286,0.78436,0.8573,0.65581,0.88022,0.71524,1.12962,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,41415.9,0.72122,0.60729,1.07678,1.29792,0.82224,0.78626,0.85736,0.65606,0.87994,0.71481,1.12933,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,41869.9,0.71544,0.59957,1.07394,1.29132,0.82253,0.78587,0.85741,0.65611,0.87972,0.71422,1.12917,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,42312.1,0.71334,0.59507,1.06969,1.28837,0.82268,0.78571,0.85745,0.65642,0.87944,0.71366,1.12886,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
