epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
66,17417,0.86036,0.92831,1.18761,0.81714,0.7489,0.8319,0.62441,0.91072,0.77829,1.17021,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,17683.2,0.86185,0.92561,1.18688,0.8199,0.74846,0.83209,0.62465,0.91022,0.77757,1.16982,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,17948.5,0.85711,0.91527,1.18405,0.82142,0.74914,0.83258,0.62507,0.91035,0.77661,1.17001,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,18214.8,0.85464,0.92282,1.18418,0.82905,0.74457,0.83257,0.62526,0.90986,0.7755,1.16975,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,18483.2,0.84959,0.90299,1.18121,0.8274,0.74494,0.83212,0.62527,0.90933,0.77477,1.16915,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,18749,0.85221,0.90371,1.17999,0.82743,0.74704,0.83247,0.6256,0.90939,0.77374,1.1692,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,19015,0.84766,0.90222,1.17699,0.82886,0.74519,0.83275,0.62541,0.90936,0.77316,1.16925,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,19280.9,0.84558,0.89253,1.17401,0.82865,0.74539,0.833,0.62613,0.90925,0.7726,1.16921,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,19546.7,0.84246,0.88973,1.17306,0.82774,0.7465,0.83313,0.62612,0.90911,0.77212,1.16926,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,19812.7,0.8431,0.8826,1.17058,0.8243,0.74899,0.83335,0.62672,0.90891,0.77156,1.16924,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,20078.8,0.83079,0.8721,1.16789,0.824,0.75083,0.8335,0.62663,0.90873,0.77074,1.16913,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,20343.9,0.83292,0.87089,1.16689,0.82063,0.75506,0.83346,0.62697,0.9085,0.77002,1.16885,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,20611.1,0.82776,0.86414,1.16294,0.81936,0.75599,0.83351,0.62692,0.90847,0.76931,1.16867,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,20878,0.8241,0.85733,1.16033,0.82022,0.75498,0.83335,0.62698,0.90853,0.76853,1.16866,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,21143.5,0.82358,0.85963,1.16098,0.82023,0.75352,0.833,0.62735,0.90852,0.76746,1.16853,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,21406.4,0.81879,0.84925,1.15563,0.82031,0.75409,0.83292,0.62707,0.90828,0.76673,1.16822,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,21652.6,0.81898,0.84248,1.15594,0.81914,0.75359,0.83262,0.6273,0.90849,0.76627,1.16832,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,21881.8,0.81386,0.83541,1.1547,0.81898,0.75196,0.83246,0.62739,0.90847,0.7657,1.16823,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,22104.8,0.81313,0.83697,1.15366,0.81929,0.75165,0.8326,0.62752,0.90845,0.76512,1.16805,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,22325,0.80619,0.82246,1.14959,0.81853,0.75362,0.83267,0.62734,0.90836,0.76456,1.1679,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,22546.1,0.80565,0.8232,1.14697,0.81724,0.75305,0.83268,0.62741,0.90822,0.76385,1.16779,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,22776.6,0.80339,0.81199,1.14611,0.81739,0.75219,0.83275,0.62754,0.90815,0.76324,1.16756,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,23016.6,0.80033,0.81244,1.14596,0.81685,0.75252,0.83264,0.6277,0.90835,0.76271,1.16761,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,23238.3,0.79854,0.80826,1.14272,0.81579,0.7545,0.83273,0.62813,0.90818,0.76253,1.16735,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,23462,0.78978,0.79663,1.13851,0.81557,0.75482,0.83283,0.62829,0.90822,0.76204,1.16741,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,23712.9,0.75087,0.64664,1.10702,0.81629,0.75488,0.83281,0.6284,0.90815,0.7613,1.1673,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,23941.8,0.73523,0.61498,1.09567,0.81615,0.75505,0.83304,0.62854,0.90824,0.76077,1.16728,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,24168.3,0.72692,0.60348,1.0872,0.81332,0.75743,0.83289,0.62856,0.90808,0.76021,1.16716,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,26216.4,0.71981,0.59922,1.082,0.81723,0.75405,0.83326,0.62847,0.908,0.7595,1.16709,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,26585.4,0.71474,0.58687,1.08073,0.81946,0.7529,0.8333,0.62852,0.90806,0.75897,1.16721,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,26899.2,0.71085,0.58044,1.07561,0.81911,0.75353,0.8332,0.62848,0.90817,0.75861,1.16741,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,27207.5,0.70847,0.5754,1.07362,0.81822,0.75453,0.83306,0.62881,0.90812,0.75827,1.16746,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,27574,0.70792,0.5691,1.07353,0.81522,0.75556,0.83307,0.62861,0.90816,0.75809,1.16767,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,28026.5,0.69851,0.56233,1.06845,0.81381,0.75751,0.83303,0.62888,0.90833,0.75765,1.16811,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,28455.4,0.69634,0.55941,1.06477,0.81006,0.76251,0.83315,0.62875,0.90831,0.7573,1.1682,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
