epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,2543.17,1.2262,0.60829,0.00784,0.74443,0.74087,0.75168,0.39669,1.94844,1.04148,0.0237,0.000339364,0.000339364,0.000339364
108,2566.4,1.20758,0.59217,0.0077,0.69054,0.67116,0.6952,0.34587,2.04981,1.34092,0.02479,0.00033583,0.00033583,0.00033583
109,2589.35,1.21393,0.60925,0.00792,0.82228,0.69677,0.74146,0.40892,1.89772,1.18838,0.02258,0.000332296,0.000332296,0.000332296
110,2612.61,1.20507,0.59376,0.00751,0.69849,0.70428,0.71924,0.37437,1.97355,1.18204,0.0235,0.000328761,0.000328761,0.000328761
111,2635.9,1.18855,0.60241,0.00757,0.67948,0.71941,0.69669,0.35986,1.94896,1.20611,0.02373,0.000325227,0.000325227,0.000325227
112,2659.42,1.20064,0.58877,0.00759,0.66953,0.7216,0.72574,0.38486,1.91121,1.15701,0.02317,0.000321693,0.000321693,0.000321693
113,2683.1,1.18945,0.57982,0.00793,0.73037,0.74497,0.7672,0.39844,1.99313,1.24135,0.02398,0.000318158,0.000318158,0.000318158
114,2706.82,1.18661,0.58965,0.00761,0.71151,0.69968,0.71899,0.36846,2.03193,1.313,0.02472,0.000314624,0.000314624,0.000314624
115,2730.29,1.17566,0.58858,0.00777,0.78551,0.70939,0.75639,0.41665,1.94473,1.18536,0.02358,0.00031109,0.00031109,0.00031109
116,2754.11,1.16431,0.55587,0.00735,0.76363,0.70783,0.76628,0.38473,1.95236,1.13436,0.02348,0.000307555,0.000307555,0.000307555
117,2777.46,1.15476,0.57368,0.00726,0.66827,0.7608,0.75266,0.39195,1.93534,1.21657,0.02375,0.000304021,0.000304021,0.000304021
118,2801.89,1.15055,0.5726,0.00748,0.78783,0.70978,0.7563,0.39314,1.93449,1.14847,0.02339,0.000300487,0.000300487,0.000300487
119,2825.9,1.15181,0.55966,0.00746,0.6865,0.71204,0.72447,0.37775,1.92377,1.2837,0.02309,0.000296953,0.000296953,0.000296953
120,2849.62,1.14714,0.56093,0.00728,0.68123,0.66357,0.69211,0.36438,1.99702,1.32157,0.02423,0.000293418,0.000293418,0.000293418
121,2873.21,1.14279,0.55683,0.00737,0.71249,0.73401,0.74565,0.39013,1.93604,1.16119,0.02379,0.000289884,0.000289884,0.000289884
122,2896.69,1.13807,0.5534,0.00717,0.6857,0.69443,0.69675,0.35913,1.97965,1.31449,0.02393,0.00028635,0.00028635,0.00028635
123,2920.22,1.13277,0.56642,0.00712,0.78319,0.68372,0.74818,0.37577,1.99894,1.15503,0.02466,0.000282815,0.000282815,0.000282815
124,2943.77,1.12907,0.54963,0.0071,0.7609,0.67912,0.7353,0.3626,1.95109,1.26727,0.02349,0.000279281,0.000279281,0.000279281
125,2967.06,1.11335,0.54683,0.00712,0.75022,0.74324,0.76461,0.38924,1.9572,1.21596,0.02359,0.000275747,0.000275747,0.000275747
126,2990.64,1.11669,0.5191,0.00682,0.69423,0.69915,0.73148,0.38258,1.97816,1.25133,0.02405,0.000272212,0.000272212,0.000272212
127,3014.1,1.10701,0.51673,0.00682,0.68039,0.73771,0.74268,0.38057,1.99849,1.21083,0.02431,0.000268678,0.000268678,0.000268678
128,3037.57,1.1024,0.53305,0.00693,0.70685,0.70577,0.7047,0.36366,2.02578,1.2897,0.0243,0.000265144,0.000265144,0.000265144
129,3060.98,1.07854,0.51814,0.00694,0.64768,0.69731,0.67733,0.35161,1.99344,1.51596,0.02389,0.00026161,0.00026161,0.00026161
130,3084.44,1.08682,0.5305,0.00697,0.72028,0.74035,0.74278,0.38211,1.94987,1.20332,0.02343,0.000258075,0.000258075,0.000258075
131,3107.83,1.09068,0.52184,0.00667,0.74741,0.72089,0.76422,0.38303,1.9916,1.16506,0.02399,0.000254541,0.000254541,0.000254541
132,3131.29,1.06002,0.52058,0.0067,0.70895,0.68606,0.69819,0.36626,2.00031,1.29916,0.02409,0.000251007,0.000251007,0.000251007
133,3154.78,1.08921,0.52182,0.00663,0.77893,0.74635,0.76826,0.40494,1.93306,1.09629,0.02333,0.000247472,0.000247472,0.000247472
134,3178.28,1.05019,0.49285,0.00645,0.68862,0.72349,0.70388,0.35429,2.04987,1.34248,0.02596,0.000243938,0.000243938,0.000243938
135,3201.93,1.06909,0.5232,0.0066,0.67888,0.68739,0.70168,0.36989,1.95901,1.29108,0.02358,0.000240404,0.000240404,0.000240404
136,3224.71,1.05665,0.49127,0.00651,0.72865,0.66162,0.69505,0.3511,2.09863,1.36717,0.02567,0.000236869,0.000236869,0.000236869
137,3247.8,1.04929,0.50404,0.00663,0.66969,0.69792,0.68419,0.35047,2.02677,1.34145,0.02449,0.000233335,0.000233335,0.000233335
138,3270.78,1.02898,0.49281,0.0063,0.68226,0.68032,0.6953,0.36686,1.98394,1.26595,0.02407,0.000229801,0.000229801,0.000229801
139,3293.72,1.0246,0.50103,0.00638,0.70695,0.73112,0.72834,0.38817,1.96264,1.13379,0.02368,0.000226267,0.000226267,0.000226267
140,3316.72,1.04716,0.50229,0.00664,0.73271,0.68952,0.70279,0.37182,1.99378,1.17467,0.02422,0.000222732,0.000222732,0.000222732
141,3339.64,1.03651,0.48535,0.00654,0.73377,0.69479,0.71139,0.3706,1.9827,1.24411,0.02419,0.000219198,0.000219198,0.000219198
142,3362.54,1.02863,0.4843,0.00626,0.72225,0.69312,0.7251,0.36514,1.9966,1.19727,0.0241,0.000215664,0.000215664,0.000215664
143,3385.29,1.02564,0.47849,0.00619,0.72422,0.6695,0.70763,0.37022,1.96388,1.23011,0.02373,0.000212129,0.000212129,0.000212129
144,3408.05,1.01692,0.46619,0.00628,0.69027,0.66051,0.68159,0.36246,2.01042,1.30005,0.02413,0.000208595,0.000208595,0.000208595
145,3430.81,1.02644,0.49032,0.00633,0.7019,0.73463,0.69782,0.37402,1.95533,1.25218,0.02345,0.000205061,0.000205061,0.000205061
146,3453.58,1.01586,0.46753,0.00609,0.63494,0.65177,0.6527,0.33901,2.02705,1.46907,0.02429,0.000201527,0.000201527,0.000201527
147,3476.38,1.0038,0.46466,0.00619,0.68663,0.72794,0.69516,0.34611,2.02172,1.46276,0.02407,0.000197992,0.000197992,0.000197992
148,3499.17,1.00023,0.46071,0.00606,0.70819,0.71366,0.71439,0.3806,1.95359,1.34421,0.02377,0.000194458,0.000194458,0.000194458
149,3522.3,1.00259,0.46734,0.006,0.64323,0.68893,0.68166,0.35254,2.00636,1.42347,0.02392,0.000190924,0.000190924,0.000190924
150,3545.2,0.97028,0.4416,0.00586,0.72948,0.69403,0.74507,0.38463,1.97482,1.28128,0.02371,0.000187389,0.000187389,0.000187389
151,3568.27,0.96256,0.44983,0.00587,0.63989,0.71718,0.69378,0.36726,1.98083,1.32321,0.02359,0.000183855,0.000183855,0.000183855
152,3591.06,0.9617,0.46977,0.00606,0.72702,0.67439,0.71169,0.36681,2.00944,1.36392,0.0245,0.000180321,0.000180321,0.000180321
153,3613.87,0.9632,0.45359,0.00579,0.79794,0.64917,0.73685,0.36935,2.00124,1.26978,0.02404,0.000176786,0.000176786,0.000176786
154,3636.85,0.95852,0.43186,0.00586,0.68994,0.61575,0.6619,0.34455,2.01084,1.57205,0.02391,0.000173252,0.000173252,0.000173252
