epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,2229.41,1.16672,0.87025,0.01598,0.69726,0.72725,0.75564,0.39134,1.72783,1.1992,0.0386,0.0004159,0.0004159,0.0004159
120,2247.44,1.14919,0.8581,0.01595,0.72421,0.67989,0.74466,0.38514,1.67119,1.16786,0.03728,0.00041095,0.00041095,0.00041095
121,2265.58,1.14209,0.87485,0.01573,0.72195,0.71313,0.75547,0.3977,1.69784,1.16423,0.038,0.000406,0.000406,0.000406
122,2283.94,1.12538,0.84782,0.01559,0.70974,0.70149,0.75457,0.39765,1.73369,1.16866,0.03864,0.00040105,0.00040105,0.00040105
123,2302.03,1.15889,0.86525,0.01632,0.71485,0.72647,0.75042,0.39403,1.63906,1.17614,0.0365,0.0003961,0.0003961,0.0003961
124,2320.32,1.14031,0.86555,0.01581,0.74867,0.67249,0.74088,0.38214,1.72352,1.26738,0.03853,0.00039115,0.00039115,0.00039115
125,2338.39,1.14327,0.8346,0.01578,0.69925,0.68585,0.74083,0.40669,1.65696,1.18704,0.03694,0.0003862,0.0003862,0.0003862
126,2356.82,1.12237,0.81027,0.01505,0.70376,0.68367,0.74325,0.36987,1.76031,1.26116,0.03958,0.00038125,0.00038125,0.00038125
127,2374.87,1.11622,0.81083,0.01522,0.72099,0.70691,0.74358,0.39099,1.72107,1.14342,0.03878,0.0003763,0.0003763,0.0003763
128,2392.96,1.12767,0.83967,0.01556,0.65968,0.70933,0.74396,0.38932,1.66177,1.18225,0.03717,0.00037135,0.00037135,0.00037135
129,2411.03,1.09965,0.80825,0.01541,0.72224,0.69835,0.75712,0.3788,1.76384,1.18471,0.03981,0.0003664,0.0003664,0.0003664
130,2429.17,1.10772,0.82756,0.01525,0.65546,0.6975,0.73943,0.37941,1.73662,1.16427,0.03844,0.00036145,0.00036145,0.00036145
131,2447.18,1.09455,0.80991,0.01491,0.70683,0.72714,0.74822,0.39764,1.69436,1.1743,0.03837,0.0003565,0.0003565,0.0003565
132,2465.28,1.09843,0.78572,0.01511,0.66783,0.71636,0.73913,0.39673,1.66882,1.22718,0.03737,0.00035155,0.00035155,0.00035155
133,2483.36,1.09604,0.79629,0.0148,0.7221,0.65443,0.71838,0.37699,1.67639,1.32076,0.03757,0.0003466,0.0003466,0.0003466
134,2501.46,1.10987,0.78644,0.01516,0.75754,0.69344,0.75782,0.39938,1.68872,1.18739,0.0378,0.00034165,0.00034165,0.00034165
135,2519.47,1.0888,0.77939,0.01484,0.71039,0.66974,0.72043,0.37882,1.69501,1.27822,0.03829,0.0003367,0.0003367,0.0003367
136,2537.53,1.07961,0.79133,0.0145,0.75938,0.67053,0.74095,0.39698,1.72685,1.23723,0.0388,0.00033175,0.00033175,0.00033175
137,2555.62,1.09323,0.79382,0.01494,0.78319,0.67085,0.74759,0.38841,1.74175,1.23302,0.03911,0.0003268,0.0003268,0.0003268
138,2573.8,1.0785,0.80248,0.01454,0.73216,0.70083,0.74059,0.38646,1.69689,1.23897,0.03817,0.00032185,0.00032185,0.00032185
139,2591.98,1.08402,0.78271,0.01465,0.73202,0.7036,0.75666,0.39558,1.73375,1.13249,0.03922,0.0003169,0.0003169,0.0003169
140,2610.09,1.05445,0.74177,0.01421,0.7947,0.64187,0.75099,0.39973,1.6565,1.2362,0.03688,0.00031195,0.00031195,0.00031195
141,2628.12,1.05786,0.77527,0.01431,0.73335,0.67401,0.7279,0.38951,1.72199,1.18092,0.03812,0.000307,0.000307,0.000307
