epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
85,53626.7,0.82154,0.83847,1.15297,0.17066,0.8189,0.78872,0.85524,0.65181,0.87986,0.72041,1.12832,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,54086.6,0.81594,0.83012,1.14922,0.17024,0.81932,0.78818,0.85535,0.65221,0.87997,0.72012,1.12824,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,54551.9,0.81717,0.82969,1.14812,0.17013,0.8175,0.78939,0.85542,0.6525,0.87998,0.71978,1.12827,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,55045.2,0.81389,0.82474,1.14335,0.16909,0.81603,0.79107,0.85565,0.6524,0.87991,0.71953,1.12802,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,55461.8,0.80837,0.814,1.14331,0.16861,0.82268,0.78572,0.85576,0.65253,0.87996,0.71918,1.12801,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,55886.7,0.81256,0.81428,1.14583,0.1681,0.82384,0.7857,0.8558,0.65288,0.87979,0.71888,1.12778,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,56354.4,0.75552,0.65749,1.10255,0.19608,0.82518,0.7855,0.85588,0.65265,0.87969,0.71817,1.12771,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,56972.5,0.74247,0.63534,1.09077,0.18575,0.82615,0.78491,0.85592,0.6524,0.8794,0.71751,1.12747,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,57699.6,0.73812,0.62901,1.08674,0.1838,0.82477,0.7869,0.85586,0.65283,0.87915,0.71683,1.12711,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,58418.7,0.73091,0.61657,1.08299,0.1823,0.82237,0.78852,0.85588,0.65283,0.87905,0.71608,1.12706,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,58969.6,0.72714,0.6102,1.07921,0.18077,0.82655,0.78635,0.8562,0.65325,0.87889,0.71549,1.12681,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,59661,0.72374,0.60712,1.07881,0.18001,0.82794,0.78579,0.85635,0.65321,0.87865,0.71504,1.12654,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,60100.6,0.71911,0.59916,1.07449,0.17932,0.82973,0.78497,0.85632,0.65321,0.87836,0.71424,1.12626,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,60557.6,0.71785,0.59823,1.07375,0.17882,0.82974,0.78461,0.85634,0.65305,0.8782,0.71358,1.12613,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,61020.9,0.71211,0.58981,1.07056,0.17802,0.82994,0.78428,0.85646,0.65341,0.87797,0.71299,1.12606,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,61411.9,0.71085,0.58631,1.06794,0.17751,0.83112,0.78403,0.85661,0.65326,0.87786,0.71228,1.126,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
