epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
63,38468.4,0.87132,0.92344,1.18856,1.35681,0.82287,0.76482,0.84714,0.64443,0.88419,0.7418,1.13864,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,39127.6,0.8667,0.9181,1.18425,1.36072,0.83357,0.75701,0.84747,0.64447,0.88424,0.74089,1.1385,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,39790.2,0.86306,0.91237,1.18188,1.35149,0.82538,0.76588,0.8472,0.64442,0.88361,0.73988,1.13812,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,40447.3,0.86023,0.91293,1.17943,1.34916,0.82382,0.76535,0.84742,0.64456,0.88321,0.73908,1.13769,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,40913,0.86281,0.90681,1.1796,1.35004,0.82302,0.76668,0.84717,0.6448,0.88262,0.73845,1.13729,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,41252.9,0.86111,0.90459,1.1788,1.34293,0.82218,0.76735,0.84711,0.64484,0.88225,0.7379,1.13695,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,41796.4,0.85904,0.89797,1.17769,1.34214,0.8254,0.76412,0.84713,0.64513,0.88187,0.73744,1.13677,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,42378.1,0.85346,0.89191,1.17273,1.33731,0.82536,0.76296,0.84712,0.64512,0.88171,0.73678,1.13658,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,42954.2,0.8522,0.89217,1.17388,1.33284,0.82714,0.7629,0.84737,0.64593,0.88146,0.73588,1.13617,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,43523.8,0.84907,0.88375,1.17216,1.32823,0.82781,0.76354,0.84782,0.64611,0.88123,0.73516,1.13602,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
