epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
76,40929.6,0.74362,0.63492,0.00904,0.8404,0.82867,0.88869,0.72102,0.82155,0.66734,0.01316,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,41431.6,0.73484,0.61363,0.00894,0.83679,0.83337,0.8892,0.72159,0.82231,0.66661,0.01318,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,41935.3,0.72999,0.60972,0.00888,0.83956,0.83488,0.88958,0.72233,0.82238,0.66552,0.01319,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,42436.3,0.72392,0.60577,0.0088,0.84283,0.82982,0.88884,0.72201,0.82199,0.66724,0.01317,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,42939,0.71782,0.59799,0.00874,0.84552,0.82682,0.88884,0.72208,0.82184,0.66729,0.01316,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,43441.1,0.71507,0.58711,0.00862,0.85352,0.81898,0.88872,0.72194,0.8218,0.66811,0.01317,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,43951.8,0.70678,0.58264,0.00862,0.84943,0.82361,0.8884,0.72183,0.82107,0.66928,0.01316,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,44463.1,0.71008,0.57758,0.00858,0.85071,0.82031,0.8879,0.7215,0.8214,0.66943,0.01316,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,44965.8,0.70152,0.57079,0.00845,0.85252,0.82076,0.88852,0.72211,0.82096,0.66934,0.01315,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,45467.7,0.69213,0.55774,0.00843,0.84922,0.82355,0.8883,0.72176,0.82081,0.67118,0.01316,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,45969.8,0.68837,0.55218,0.0083,0.84932,0.82227,0.88823,0.72232,0.82107,0.6713,0.01315,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,46471.9,0.68444,0.54958,0.0082,0.85273,0.82208,0.8885,0.72279,0.82118,0.67033,0.01315,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,46974.5,0.68482,0.54782,0.00825,0.85418,0.82276,0.88831,0.72323,0.82099,0.67097,0.01315,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,47477.2,0.67914,0.52926,0.00808,0.85354,0.82251,0.88848,0.72364,0.82169,0.67045,0.01316,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,47979.7,0.66898,0.53091,0.00801,0.85351,0.82335,0.88795,0.7232,0.82124,0.67116,0.01315,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,48481.5,0.55224,0.28768,0.0075,0.85652,0.81993,0.88813,0.72379,0.82199,0.66964,0.01317,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,48974.4,0.54605,0.27466,0.00737,0.85454,0.82138,0.88771,0.72325,0.82203,0.67065,0.01316,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,49468.1,0.53687,0.26753,0.00716,0.85634,0.82021,0.88703,0.72255,0.8212,0.67313,0.01314,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,49959.5,0.52944,0.25846,0.00705,0.85615,0.82087,0.88727,0.7233,0.82118,0.67518,0.01314,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,50451.9,0.52362,0.25561,0.00687,0.85835,0.81884,0.88729,0.72363,0.82131,0.67558,0.01314,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,50946.7,0.51901,0.24611,0.00684,0.85618,0.81947,0.88682,0.72341,0.82175,0.67647,0.01315,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,51439.1,0.51258,0.24364,0.00675,0.85779,0.81785,0.88685,0.7235,0.82213,0.67778,0.01317,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,51930.7,0.50455,0.23422,0.00663,0.85914,0.81747,0.88684,0.72375,0.82242,0.67863,0.01317,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,52422.4,0.50255,0.2323,0.00658,0.85595,0.81945,0.88663,0.7238,0.82234,0.68205,0.01317,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,52917.9,0.49656,0.22968,0.00649,0.85721,0.81934,0.88656,0.72409,0.82226,0.68326,0.01316,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
